feature,mean_abs_shap
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3,0.0005334079639570941
PENTOSE-P-PWY: pentose phosphate pathway,0.0005331091195479198
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,0.0005317663539257716
RUMP-PWY: formaldehyde oxidation I,0.0005303157189398303
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),0.0005272043994887735
GALACTUROCAT-PWY: D-galacturonate degradation I,0.00052297666767849
THREOCAT-PWY: superpathway of L-threonine metabolism,0.0005228966750794201
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,0.0005216304466269684
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,0.0005212980915812723
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic),0.0005208861967901226
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,0.0005206285190205484
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,0.0005191262584244306
PWY-6606: guanosine nucleotides degradation II,0.0005187312735788201
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,0.0005162681331179907
FUCCAT-PWY: fucose degradation,0.0005136734426992618
PWY-5189: tetrapyrrole biosynthesis II (from glycine),0.0005129539049256672
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation,0.0005117228405879455
PWY-6168: flavin biosynthesis III (fungi),0.0005109888240852731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum,0.0005105442298089535
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,0.0005095937010413878
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),0.0005094168409564232
METSYN-PWY: L-homoserine and L-methionine biosynthesis,0.0005078738658959326
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,0.0005075765300486254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,0.0005051296933475277
FERMENTATION-PWY: mixed acid fermentation,0.0005021385102443932
PWY66-391: fatty acid &beta;-oxidation VI (peroxisome),0.0005019926579296184
KETOGLUCONMET-PWY: ketogluconate metabolism,0.0005008629832427935
PWYG-321: mycolate biosynthesis,0.0004953662649148121
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,0.0004937942550962707
PWY0-1061: superpathway of L-alanine biosynthesis,0.0004908570948922713
PWY-6749: CMP-legionaminate biosynthesis I,0.0004897546887154609
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,0.0004895037142082867
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),0.00048596798086157915
P42-PWY: incomplete reductive TCA cycle,0.000485867620339299
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,0.00048296874092092424
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),0.0004803084923590167
PWY-7392: taxadiene biosynthesis (engineered),0.0004788384207193737
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,0.00047798055846847066
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",0.00047486599874256905
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis,0.00046685019807197645
PWY-6859: all-trans-farnesol biosynthesis,0.00046523143593548745
PWY-6305: putrescine biosynthesis IV,0.00046383792556182514
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),0.0004635624532413844
COLANSYN-PWY: colanic acid building blocks biosynthesis,0.00046088035137082555
PWY-2723: trehalose degradation V,0.0004585593772866739
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),0.00045594395698846064
PWY-5723: Rubisco shunt,0.0004540100752791025
PWY0-1338: polymyxin resistance,0.0004516568982434251
PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis,0.00044979884509049975
PWY-6608: guanosine nucleotides degradation III,0.00044968998313417197
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,0.00044783365271076436
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,0.0004462812565358537
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,0.00044615549977708945
PWY-6892: thiazole biosynthesis I (E. coli),0.00044581562757883353
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0.00044534873509826186
ANAEROFRUCAT-PWY: homolactic fermentation,0.00044469537899287815
PWY-6901: superpathway of glucose and xylose degradation,0.00044323549998242324
PWY-5005: biotin biosynthesis II,0.00044287765106051366
URSIN-PWY: ureide biosynthesis,0.0004423102810358363
UNINTEGRATED,0.0004417319275024291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,0.00044128634720221906
PWY-7094: fatty acid salvage,0.00044092487057658476
PWY-7316: dTDP-N-acetylviosamine biosynthesis,0.00043973340265806877
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,0.0004395107833994214
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5,0.0004370792310625613
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,0.0004359667794130823
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II,0.0004351376152815805
PWY-5367: petroselinate biosynthesis,0.00043482184480879665
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,0.00043464385803410304
"PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I",0.0004332489128523769
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,0.0004289304033704921
PWY-622: starch biosynthesis,0.0004264920468195365
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139,0.0004248873002879788
P441-PWY: superpathway of N-acetylneuraminate degradation,0.00042335561422055163
PWY-5690: TCA cycle II (plants and fungi),0.00042232665836644285
PWY-5971: palmitate biosynthesis II (bacteria and plants),0.0004215835642652445
"PWY-7237: myo-, chiro- and scillo-inositol degradation",0.00042023190230012743
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus,0.0004198397599478257
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",0.0004149193570213409
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6,0.0004146767392215419
PWY-5022: 4-aminobutanoate degradation V,0.0004137051045661014
P122-PWY: heterolactic fermentation,0.00041310442044263684
UNMAPPED,0.00041213851949705534
PWY0-1533: methylphosphonate degradation I,0.000411644679276472
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58,0.0004104342789155055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii,0.00040982981844408834
PWY490-3: nitrate reduction VI (assimilatory),0.00040901583976876666
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),0.0004087682710537254
PWY-7221: guanosine ribonucleotides de novo biosynthesis,0.00040856459724498045
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),0.00040826065051444984
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,0.0004080435808765227
PWY-5173: superpathway of acetyl-CoA biosynthesis,0.0004080151864535923
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,0.0004061624649155082
PWY-6936: seleno-amino acid biosynthesis,0.0004050403834996618
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),0.0004044745585184931
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii,0.00040258147680338855
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis,0.0004020839393465319
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,0.0003994626721326052
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,0.0003987889626994772
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense,0.000396983039797641
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,0.00039677414355777934
PWY-3781: aerobic respiration I (cytochrome c),0.0003939787026610532
PWY-6823: molybdenum cofactor biosynthesis,0.00039390165256356665
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),0.00039201879843180624
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,0.0003907461426752029
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.00039055534656024426
"PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation",0.00038729084017495786
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,0.00038624090558149596
HSERMETANA-PWY: L-methionine biosynthesis III,0.00038587097717451987
PWY-7560: methylerythritol phosphate pathway II,0.0003857894556701726
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae,0.0003839668301388457
PWY-5899: superpathway of menaquinol-13 biosynthesis,0.0003818667634363238
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,0.00038123705828121805
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.0003809045573091868
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,0.000380627414408749
REDCITCYC: TCA cycle VIII (helicobacter),0.00037949927014790296
PWY-4041: &gamma;-glutamyl cycle,0.00037919097915228736
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0.00037878307284106976
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.0003768795019467644
PWY-5840: superpathway of menaquinol-7 biosynthesis,0.000376036133637191
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0.00037170096345005404
PWY-5918: superpathay of heme biosynthesis from glutamate,0.0003713607056126869
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,0.0003707081825474065
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,0.00036996581119695513
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,0.000367385338069081
PWY-6609: adenine and adenosine salvage III,0.00036474065617168226
PWY-5838: superpathway of menaquinol-8 biosynthesis I,0.00036427880088487486
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,0.000364158797832193
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,0.00036056304326067076
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,0.00035779472846708845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,0.0003572801641748725
HEMESYN2-PWY: heme biosynthesis II (anaerobic),0.0003559667681424508
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,0.00035535007622710513
PWY-5850: superpathway of menaquinol-6 biosynthesis I,0.00035159682482835045
PWY-6630: superpathway of L-tyrosine biosynthesis,0.00035121717896960836
P562-PWY: myo-inositol degradation I,0.00034971400088462136
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,0.0003490364373353154
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,0.0003427410336241027
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,0.00034239043675935127
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,0.00034067025964740395
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,0.00033974925877159213
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,0.00033593211556479785
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,0.00033512312399543474
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),0.0003316561028291453
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),0.0003315192713153031
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110,0.0003303946505635278
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,0.000327935218957525
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),0.00032692988492981383
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,0.0003263271759678993
PWY-7279: aerobic respiration II (cytochrome c) (yeast),0.00032587874237094666
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula,0.00032431764335744524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.0003239590681601418
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,0.0003210863803571171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,0.00032107489426057414
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.00031999553056064615
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,0.0003167764495917744
PWY-7046: 4-coumarate degradation (anaerobic),0.0003162340116717648
PWY-2942: L-lysine biosynthesis III,0.0003136725581579764
"PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)",0.0003110779556733143
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),0.00031008854813489433
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.00030876170395397384
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans,0.00030686781295309644
PWY-5845: superpathway of menaquinol-9 biosynthesis,0.0003050362015237347
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),0.0003041997018547237
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),0.00030021224379146895
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,0.0002999266200351118
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",0.0002985548887987487
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis,0.0002967791689245883
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,0.0002959969278499148
PWY0-1479: tRNA processing,0.0002957711644144659
PWY-6731: starch degradation III,0.0002955060530056837
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,0.0002951969654136881
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303,0.0002929407983260888
PWY-6165: chorismate biosynthesis II (archaea),0.0002871207057371582
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi,0.0002843632194699742
PWY-6270: isoprene biosynthesis I,0.00028436009860944455
PWY-5675: nitrate reduction V (assimilatory),0.00028132259771576434
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis",0.0002802348932537188
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,0.00027841393177118536
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast,0.00027524695471938714
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0.00027447627240408595
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli),0.00027214737063620937
ENTBACSYN-PWY: enterobactin biosynthesis,0.0002705931383192011
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",0.00027051277442669946
URDEGR-PWY: superpathway of allantoin degradation in plants,0.00026974902035491286
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,0.00026794080016509454
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,0.0002672109026144571
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,0.0002664850679277816
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum,0.00026617297128843023
"PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis",0.00026435946320953093
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,0.000261197006723582
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium),0.0002592011193383071
PWY-5104: L-isoleucine biosynthesis IV,0.0002577532833435378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24,0.0002575126832019089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0.00025284597950004403
PWY-5863: superpathway of phylloquinol biosynthesis,0.00025176134401390724
PWY-5898: superpathway of menaquinol-12 biosynthesis,0.0002500645234787705
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I,0.0002458743094123106
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,0.000244838434429134
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279,0.00024483616776806817
GLYOXYLATE-BYPASS: glyoxylate cycle,0.00024469290245565705
PWY0-321: phenylacetate degradation I (aerobic),0.0002443602323979247
PWY-6897: thiamin salvage II,0.00024323364179847123
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,0.00024143574780514847
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253,0.00024115645725898715
PWY-6703: preQ0 biosynthesis,0.00023816325264070548
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),0.00023503760067538848
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,0.0002349785242207137
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,0.00023452664518198258
PWY-6435: 4-hydroxybenzoate biosynthesis V,0.00023345467810419122
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,0.00023170316682392215
"PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",0.00023027726736491849
PWY-6629: superpathway of L-tryptophan biosynthesis,0.0002299675233305509
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation,0.00022917775885230652
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181,0.00022596434172187014
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,0.00022569801362129374
PWY-5913: TCA cycle VI (obligate autotrophs),0.00022509831197125983
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme,0.00022430452041188255
PWY-6071: superpathway of phenylethylamine degradation,0.00022283145980101803
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus,0.00022173206422127547
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis,0.00022169646380344374
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,0.00022130224625101458
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta,0.0002208469581441513
PWY3O-355: stearate biosynthesis III (fungi),0.00021716546386369803
PWY-6628: superpathway of L-phenylalanine biosynthesis,0.0002163049690450205
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa,0.00021472550654748736
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),0.00021290298961683775
PYRIDNUCSAL-PWY: NAD salvage pathway I,0.00021216396106179476
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.00020966002809470616
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),0.0002096200423052044
PWY-5896: superpathway of menaquinol-10 biosynthesis,0.00020926883753571415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,0.00020867270217853921
PWY0-42: 2-methylcitrate cycle I,0.00020687184904927608
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation,0.0002062872685355695
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0.00020588797032963983
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes,0.00020291064449886722
PWY-6803: phosphatidylcholine acyl editing,0.00020288439251934924
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,0.00020288361409584511
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis,0.00019970504440776523
PWY-6167: flavin biosynthesis II (archaea),0.00019894527448620827
PWY-6876: isopropanol biosynthesis,0.00019847007847167546
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic),0.0001970551348167501
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145,0.00019691315925055562
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266,0.0001967273687857356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis,0.0001965101119760369
SO4ASSIM-PWY: sulfate reduction I (assimilatory),0.00019597988886526773
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides,0.00019469863525143727
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis,0.0001938668035275905
"ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",0.0001935986132389558
ECASYN-PWY: enterobacterial common antigen biosynthesis,0.0001902339456092333
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.0001901169717955661
PWY-6182: superpathway of salicylate degradation,0.00018912614176243197
PWY-922: mevalonate pathway I,0.00018706528570095555
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,0.00018507409514301963
METHGLYUT-PWY: superpathway of methylglyoxal degradation,0.00018465515536363175
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257,0.00018329417759572193
PWY-6185: 4-methylcatechol degradation (ortho cleavage),0.00018248834374529698
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense,0.00017770008872966992
